"","Sample_A","Sample_B","BC_distances"
"4749","10P4V3","10P7V1",0.519655315361952
"4750","10P4V3A","10P7V1",0.99329882428474
"4751","10P5V1","10P7V1",0.920569430604159
"4752","10P5V2","10P7V1",0.99201517232534
"4753","10P6V1","10P7V1",0.925695102345837
"4754","10P6V1A","10P7V1",0.995715746771276
"4755","10P6V2","10P7V1",0.985792296184865
"4756","10P6V2A","10P7V1",1
"4757","10P6V3","10P7V1",0.983834606730566
"4758","10P6V3A","10P7V1",0.993973810853944
"4759","10P7V1","10P7V1",0
"4760","10P7V1A","10P7V1",0.994902886084177
"4761","10P7V2","10P7V1",0.99270239818774
"4762","10P7V3","10P7V1",0.227228822914246
"4763","10P7V3A","10P7V1",0.996228080735123
"4764","10P8V1","10P7V1",0.873984692726068
"4765","10P8V1A","10P7V1",0.997391757955138
"4766","10P8V2","10P7V1",0.989068889458848
"4767","10P8V2A","10P7V1",0.993700092291642
"4768","10P9V1","10P7V1",0.99406386546679
"4769","10P9V1A","10P7V1",0.392826156800273
"4770","10P9V1B","10P7V1",0.999614577534153
"4771","10P9V2","10P7V1",0.593494045890212
"4772","10P9V2A","10P7V1",1
"4773","10P9V3","10P7V1",0.963380606825848
"4774","10P9V3A","10P7V1",0.9997607573738
"4775","10P10V1","10P7V1A",0.999042741588092
"4776","10P10V2","10P7V1A",0.998421678179779
"4777","10P10V2A","10P7V1A",0.987990700965095
"4778","10P11V1","10P7V1A",0.999042741588091
"4779","10P11V1A","10P7V1A",0.98439310719759
"4780","10P11V2","10P7V1A",0.997511128129039
"4781","10P12V1","10P7V1A",0.999090604508687
"4782","10P12V1A","10P7V1A",0.987613681379885
"4783","10P13V1","10P7V1A",0.994391624086934
"4784","10P13V2","10P7V1A",0.987502238313415
"4785","10P14V1","10P7V1A",0.997128224764275
"4786","10P14V1A","10P7V1A",0.988989190067426
"4787","10P14V2","10P7V1A",0.997128224764275
"4788","10P14V2A","10P7V1A",0.99658240462445
"4789","10P14V3","10P7V1A",0.99770257981142
"4790","10P14V3A","10P7V1A",0.997705502652817
"4791","10P15V1","10P7V1A",0.997128224764275
"4792","10P15V1A","10P7V1A",0.962028049053969
"4793","10P15V2","10P7V1A",0.997128224764275
"4794","10P15V2A","10P7V1A",0.951714586405612
"4795","10P15V3","10P7V1A",0.997128224764275
"4796","10P15V3A","10P7V1A",0.969207450870374
"4797","10P16V1","10P7V1A",0.986665056368167
"4798","10P16V2","10P7V1A",0.99247238143405
"4799","10P17V1","10P7V1A",0.985538212169544
"4800","10P17V3A","10P7V1A",0.992896595578834
"4801","10P17V3","10P7V1A",0.999042741588092
"4802","10P18V1","10P7V1A",0.99891799108909
"4803","10P18V1A","10P7V1A",0.730107004973043
"4804","10P18V2","10P7V1A",0.99874171810826
"4805","10P18V3","10P7V1A",0.999042741588092
"4806","10P18V3A","10P7V1A",0.97021525053094
"4807","10P1V1","10P7V1A",0.982546742420546
"4808","10P1V2","10P7V1A",0.973126479690306
"4809","10P2V1","10P7V1A",0.999617096635237
"4810","10P2V1A","10P7V1A",0.999617096635237
"4811","10P2V2","10P7V1A",0.999617096635237
"4812","10P2V2A","10P7V1A",0.999503269481769
"4813","10P2V2B","10P7V1A",0.989520801501582
"4814","10P2V3","10P7V1A",0.99947350787345
"4815","10P2V3A","10P7V1A",0.999617096635237
"4816","10P3V1","10P7V1A",0.998659838223328
"4817","10P3V1A","10P7V1A",0.967097786508211
"4818","10P3V2","10P7V1A",0.998829271633988
"4819","10P3V2A","10P7V1A",0.978110052507589
"4820","10P2V3B","10P7V1A",0.986778201197735
"4821","10P3V3A","10P7V1A",0.890008674334787
"4822","10P4V1","10P7V1A",0.998085483176183
"4823","10P4V1A","10P7V1A",0.893487616750485
"4824","10P4V2","10P7V1A",0.997812427816779
"4825","10P4V2A","10P7V1A",0.888823412053796
"4826","10P4V3","10P7V1A",0.997941894414397
"4827","10P4V3A","10P7V1A",0.88864491634883
"4828","10P5V1","10P7V1A",0.998085483176183
"4829","10P5V2","10P7V1A",0.983543388455995
"4830","10P6V1","10P7V1A",0.998541375864743
"4831","10P6V1A","10P7V1A",0.992113117385694
"4832","10P6V2","10P7V1A",0.998765026526492
"4833","10P6V2A","10P7V1A",0.984837079424989
"4834","10P6V3","10P7V1A",0.999042741588092
"4835","10P6V3A","10P7V1A",0.980748977280072
"4836","10P7V1","10P7V1A",0.994902886084177
"4837","10P7V1A","10P7V1A",0
"4838","10P7V2","10P7V1A",0.852757738228443
"4839","10P7V3","10P7V1A",0.997807510408016
"4840","10P7V3A","10P7V1A",0.720130404194118
"4841","10P8V1","10P7V1A",0.999042741588092
"4842","10P8V1A","10P7V1A",0.906807464066047
"4843","10P8V2","10P7V1A",0.998669879165264
"4844","10P8V2A","10P7V1A",0.927424799482506
"4845","10P9V1","10P7V1A",0.999617096635237
"4846","10P9V1A","10P7V1A",0.997511128129039
"4847","10P9V1B","10P7V1A",0.978950391342353
"4848","10P9V2","10P7V1A",0.998468386540947
"4849","10P9V2A","10P7V1A",0.980064372199163
"4850","10P9V3","10P7V1A",0.995379910794565
"4851","10P9V3A","10P7V1A",0.973695269077875
"4852","10P10V1","10P7V2",0.992784596682483
"4853","10P10V2","10P7V2",0.983661997137517
"4854","10P10V2A","10P7V2",0.867317168395334
"4855","10P11V1","10P7V2",0.991091707629019
"4856","10P11V1A","10P7V2",0.82516231697906
"4857","10P11V2","10P7V2",0.990459404776472
"4858","10P12V1","10P7V2",0.993196164040804
"4859","10P12V1A","10P7V2",0.876999386569337
"4860","10P13V1","10P7V2",0.923136159263361
"4861","10P13V2","10P7V2",0.906620132475792
"4862","10P14V1","10P7V2",0.960616488634646
"4863","10P14V1A","10P7V2",0.846179200729288
"4864","10P14V2","10P7V2",0.970071104503536
"4865","10P14V2A","10P7V2",0.831846610442269
"4866","10P14V3","10P7V2",0.951433609740649
"4867","10P14V3A","10P7V2",0.929297678404502
"4868","10P15V1","10P7V2",0.988734890887165
"4869","10P15V1A","10P7V2",0.852098667960736
"4870","10P15V2","10P7V2",0.958846143315768
"4871","10P15V2A","10P7V2",0.879633671390484
"4872","10P15V3","10P7V2",0.965082550854923
"4873","10P15V3A","10P7V2",0.927282144684352
"4874","10P16V1","10P7V2",0.864209983191326
"4875","10P16V2","10P7V2",0.914448109100784
"4876","10P17V1","10P7V2",0.865681041418125
"4877","10P17V3A","10P7V2",0.916834462579981
"4878","10P17V3","10P7V2",0.991343292282623
"4879","10P18V1","10P7V2",0.993150089896414
"4880","10P18V1A","10P7V2",0.786699191906067
"4881","10P18V2","10P7V2",0.975987295276943
"4882","10P18V3","10P7V2",0.987070180233378
"4883","10P18V3A","10P7V2",0.897066690508381
"4884","10P1V1","10P7V2",0.876667145799267
"4885","10P1V2","10P7V2",0.874421122307663
"4886","10P2V1","10P7V2",0.989696540703958
"4887","10P2V1A","10P7V2",0.99036387115389
"4888","10P2V2","10P7V2",0.99193512692015
"4889","10P2V2A","10P7V2",0.990931778662392
"4890","10P2V2B","10P7V2",0.943350370907152
"4891","10P2V3","10P7V2",0.988616804366986
"4892","10P2V3A","10P7V2",0.990633846771143
"4893","10P3V1","10P7V2",0.974296864601001
"4894","10P3V1A","10P7V2",0.856718168050086
"4895","10P3V2","10P7V2",0.992522702340434
"4896","10P3V2A","10P7V2",0.878859235561475
"4897","10P2V3B","10P7V2",0.909618976574818
"4898","10P3V3A","10P7V2",0.898844695572287
"4899","10P4V1","10P7V2",0.972686053440943
"4900","10P4V1A","10P7V2",0.80519576557436
"4901","10P4V2","10P7V2",0.971247989022584
"4902","10P4V2A","10P7V2",0.79001930596021
"4903","10P4V3","10P7V2",0.96253825650805
"4904","10P4V3A","10P7V2",0.784466807782432
"4905","10P5V1","10P7V2",0.997438193431799
"4906","10P5V2","10P7V2",0.895612288173434
"4907","10P6V1","10P7V2",0.960788989503283
"4908","10P6V1A","10P7V2",0.8912335401377
"4909","10P6V2","10P7V2",0.969260656779381
"4910","10P6V2A","10P7V2",0.860143433435725
"4911","10P6V3","10P7V2",0.978227573439772
"4912","10P6V3A","10P7V2",0.832427503287295
"4913","10P7V1","10P7V2",0.99270239818774
"4914","10P7V1A","10P7V2",0.852757738228443
"4915","10P7V2","10P7V2",0
"4916","10P7V3","10P7V2",0.976690337494614
"4917","10P7V3A","10P7V2",0.631722999989608
"4918","10P8V1","10P7V2",0.996932840760818
"4919","10P8V1A","10P7V2",0.93135708962412
"4920","10P8V2","10P7V2",0.955196891348009
"4921","10P8V2A","10P7V2",0.718482928794975
"4922","10P9V1","10P7V2",0.988846298169072
"4923","10P9V1A","10P7V2",0.993256602627297
"4924","10P9V1B","10P7V2",0.837597092067776
"4925","10P9V2","10P7V2",0.989372965766048
"4926","10P9V2A","10P7V2",0.954710184247308
"4927","10P9V3","10P7V2",0.987948390058065
"4928","10P9V3A","10P7V2",0.852485987033325
"4929","10P10V1","10P7V3",0.967149854473304
"4930","10P10V2","10P7V3",0.920129786430983
"4931","10P10V2A","10P7V3",0.974937830136927
"4932","10P11V1","10P7V3",0.923578338493899
"4933","10P11V1A","10P7V3",0.981459022117084
"4934","10P11V2","10P7V3",0.905689628429362
"4935","10P12V1","10P7V3",0.877019093526726
"4936","10P12V1A","10P7V3",0.997569410188114
"4937","10P13V1","10P7V3",0.998207191565979
"4938","10P13V2","10P7V3",0.999327752960055
"4939","10P14V1","10P7V3",0.532503226823373
"4940","10P14V1A","10P7V3",0.996449637858637
"4941","10P14V2","10P7V3",0.559731639726077
"4942","10P14V2A","10P7V3",0.991512766434305
"4943","10P14V3","10P7V3",0.846014605590892
"4944","10P14V3A","10P7V3",0.99365922636926
"4945","10P15V1","10P7V3",0.658301173281463
"4946","10P15V1A","10P7V3",0.994207347172667
"4947","10P15V2","10P7V3",0.65020123041401
"4948","10P15V2A","10P7V3",0.988332840391188
"4949","10P15V3","10P7V3",0.735886078749514
"4950","10P15V3A","10P7V3",0.997449193675456
"4951","10P16V1","10P7V3",0.977024268445426
"4952","10P16V2","10P7V3",0.995205300083104
"4953","10P17V1","10P7V3",0.999736520270577
"4954","10P17V3A","10P7V3",0.993038842425188
"4955","10P17V3","10P7V3",0.93373035034494
"4956","10P18V1","10P7V3",0.943987057355581
"4957","10P18V1A","10P7V3",0.998166685350308
"4958","10P18V2","10P7V3",0.894772200936356
"4959","10P18V3","10P7V3",0.935747402404595
"4960","10P18V3A","10P7V3",0.990197105267548
"4961","10P1V1","10P7V3",0.996459047441642
"4962","10P1V2","10P7V3",0.99974767864352
"4963","10P2V1","10P7V3",0.942471342564313
"4964","10P2V1A","10P7V3",0.967914930030531
"4965","10P2V2","10P7V3",0.956017787721192
"4966","10P2V2A","10P7V3",0.957125052690194
"4967","10P2V2B","10P7V3",0.99571560963906
"4968","10P2V3","10P7V3",0.929032184588708
"4969","10P2V3A","10P7V3",0.9702409150749
"4970","10P3V1","10P7V3",0.898096424088337
"4971","10P3V1A","10P7V3",0.995543015522199
"4972","10P3V2","10P7V3",0.941573165738459
"4973","10P3V2A","10P7V3",0.995909913519221
"4974","10P2V3B","10P7V3",0.993955439307188
"4975","10P3V3A","10P7V3",0.995358344430352
"4976","10P4V1","10P7V3",0.363937540950606
"4977","10P4V1A","10P7V3",0.982202283642335
"4978","10P4V2","10P7V3",0.322169992836964
"4979","10P4V2A","10P7V3",0.977162284821576
"4980","10P4V3","10P7V3",0.378242849198118
"4981","10P4V3A","10P7V3",0.981401400622767
"4982","10P5V1","10P7V3",0.910928057061918
"4983","10P5V2","10P7V3",0.991786796076788
"4984","10P6V1","10P7V3",0.88656192116509
"4985","10P6V1A","10P7V3",0.970585185590706
"4986","10P6V2","10P7V3",0.871626158118137
"4987","10P6V2A","10P7V3",0.999905589123867
"4988","10P6V3","10P7V3",0.894107695169547
"4989","10P6V3A","10P7V3",0.974122837132656
"4990","10P7V1","10P7V3",0.227228822914246
"4991","10P7V1A","10P7V3",0.997807510408016
"4992","10P7V2","10P7V3",0.976690337494614
"4993","10P7V3","10P7V3",0
"4994","10P7V3A","10P7V3",0.994969123858643
"4995","10P8V1","10P7V3",0.914285202482698
"4996","10P8V1A","10P7V3",0.999339123867069
"4997","10P8V2","10P7V3",0.879271659226471
"4998","10P8V2A","10P7V3",0.977597947110729
"4999","10P9V1","10P7V3",0.945351621353191
"5000","10P9V1A","10P7V3",0.344311810188898
"5001","10P9V1B","10P7V3",0.997207631862936
"5002","10P9V2","10P7V3",0.588112625950635
"5003","10P9V2A","10P7V3",0.999905589123867
"5004","10P9V3","10P7V3",0.919318585256366
"5005","10P9V3A","10P7V3",0.999316449639427
"5006","10P10V1","10P7V3A",0.994522909957654
"5007","10P10V2","10P7V3A",0.99463718250406
"5008","10P10V2A","10P7V3A",0.934464308338874
"5009","10P11V1","10P7V3A",0.994975942420196
"5010","10P11V1A","10P7V3A",0.881923016935059
"5011","10P11V2","10P7V3A",0.994881369059133
"5012","10P12V1","10P7V3A",0.995740041078175
"5013","10P12V1A","10P7V3A",0.927489015576662
"5014","10P13V1","10P7V3A",0.9292825545774
"5015","10P13V2","10P7V3A",0.909355372931609
"5016","10P14V1","10P7V3A",0.995182189314603
"5017","10P14V1A","10P7V3A",0.92741756578101
"5018","10P14V2","10P7V3A",0.994979334127849
"5019","10P14V2A","10P7V3A",0.94262632990951
"5020","10P14V3","10P7V3A",0.994979334127849
"5021","10P14V3A","10P7V3A",0.964180082970428
"5022","10P15V1","10P7V3A",0.994725765144407
"5023","10P15V1A","10P7V3A",0.745101177784103
"5024","10P15V2","10P7V3A",0.994522909957654
"5025","10P15V2A","10P7V3A",0.862196371363505
"5026","10P15V3","10P7V3A",0.994522909957654
"5027","10P15V3A","10P7V3A",0.894489101667735
"5028","10P16V1","10P7V3A",0.920284531664904
"5029","10P16V2","10P7V3A",0.933682731560357
"5030","10P17V1","10P7V3A",0.903131623888834
"5031","10P17V3A","10P7V3A",0.959862231374787
"5032","10P17V3","10P7V3A",0.996196465248371
"5033","10P18V1","10P7V3A",0.996071714749369
"5034","10P18V1A","10P7V3A",0.67737256589938
"5035","10P18V2","10P7V3A",0.995993610061617
"5036","10P18V3","10P7V3A",0.995993610061617
"5037","10P18V3A","10P7V3A",0.906751953164263
"5038","10P1V1","10P7V3A",0.908648583392086
"5039","10P1V2","10P7V3A",0.927991692242721
"5040","10P2V1","10P7V3A",0.99515474212293
"5041","10P2V1A","10P7V3A",0.996377601208768
"5042","10P2V2","10P7V3A",0.995537185891422
"5043","10P2V2A","10P7V3A",0.994999049024311
"5044","10P2V2B","10P7V3A",0.942334002660204
"5045","10P2V3","10P7V3A",0.99400340245077
"5046","10P2V3A","10P7V3A",0.996810498349593
"5047","10P3V1","10P7V3A",0.996500748028501
"5048","10P3V1A","10P7V3A",0.950453920366979
"5049","10P3V2","10P7V3A",0.995740041078175
"5050","10P3V2A","10P7V3A",0.885092724138179
"5051","10P2V3B","10P7V3A",0.939401329223081
"5052","10P3V3A","10P7V3A",0.828765969661176
"5053","10P4V1","10P7V3A",0.996754317011943
"5054","10P4V1A","10P7V3A",0.820497400827982
"5055","10P4V2","10P7V3A",0.995995804113973
"5056","10P4V2A","10P7V3A",0.827798271626253
"5057","10P4V3","10P7V3A",0.995740041078175
"5058","10P4V3A","10P7V3A",0.792448633833136
"5059","10P5V1","10P7V3A",0.996500748028501
"5060","10P5V2","10P7V3A",0.919991524499938
"5061","10P6V1","10P7V3A",0.995993610061617
"5062","10P6V1A","10P7V3A",0.931560275294803
"5063","10P6V2","10P7V3A",0.99733752567386
"5064","10P6V2A","10P7V3A",0.922892576853856
"5065","10P6V3","10P7V3A",0.995993610061617
"5066","10P6V3A","10P7V3A",0.861853511129878
"5067","10P7V1","10P7V3A",0.996228080735123
"5068","10P7V1A","10P7V3A",0.720130404194118
"5069","10P7V2","10P7V3A",0.631722999989608
"5070","10P7V3","10P7V3A",0.994969123858643
"5071","10P7V3A","10P7V3A",0
"5072","10P8V1","10P7V3A",0.995537185891422
"5073","10P8V1A","10P7V3A",0.870922207078008
"5074","10P8V2","10P7V3A",0.995564217126414
"5075","10P8V2A","10P7V3A",0.847497562245807
"5076","10P9V1","10P7V3A",0.995486472094734
"5077","10P9V1A","10P7V3A",0.996754317011943
"5078","10P9V1B","10P7V3A",0.86883569074864
"5079","10P9V2","10P7V3A",0.999797144813246
"5080","10P9V2A","10P7V3A",0.924435284692217
"5081","10P9V3","10P7V3A",0.994832258589395
"5082","10P9V3A","10P7V3A",0.92143274547491
"5083","10P10V1","10P8V1",0.934994590093152
"5084","10P10V2","10P8V1",0.925077928102206
"5085","10P10V2A","10P8V1",0.986063361651986
"5086","10P11V1","10P8V1",0.861335389386037
"5087","10P11V1A","10P8V1",0.990269429616241
"5088","10P11V2","10P8V1",0.852509957961265
"5089","10P12V1","10P8V1",0.688064284829626
"5090","10P12V1A","10P8V1",0.988831201977461
"5091","10P13V1","10P8V1",0.98913280036492
"5092","10P13V2","10P8V1",0.989618198927018
"5093","10P14V1","10P8V1",0.786762864967346
"5094","10P14V1A","10P8V1",0.996743913343775
"5095","10P14V2","10P8V1",0.823429486811632
"5096","10P14V2A","10P8V1",0.988103693255255
"5097","10P14V3","10P8V1",0.780419156582096
"5098","10P14V3A","10P8V1",0.987110700233414
"5099","10P15V1","10P8V1",0.818800897583999
"5100","10P15V1A","10P8V1",0.988515340474642
"5101","10P15V2","10P8V1",0.769829540734569
"5102","10P15V2A","10P8V1",0.985928042917289
"5103","10P15V3","10P8V1",0.711226525037475
"5104","10P15V3A","10P8V1",0.988276588459004
"5105","10P16V1","10P8V1",0.992218321768314
"5106","10P16V2","10P8V1",0.987532078178817
"5107","10P17V1","10P8V1",0.990647723929217
"5108","10P17V3A","10P8V1",0.997844995002751
"5109","10P17V3","10P8V1",0.925363663342083
"5110","10P18V1","10P8V1",0.897695190790571
"5111","10P18V1A","10P8V1",0.989569696288588
"5112","10P18V2","10P8V1",0.796680592034016
"5113","10P18V3","10P8V1",0.899842518108605
"5114","10P18V3A","10P8V1",0.984950011205988
"5115","10P1V1","10P8V1",0.994386473702538
"5116","10P1V2","10P8V1",0.999394428744449
"5117","10P2V1","10P8V1",0.96555553347059
"5118","10P2V1A","10P8V1",0.989334083978782
"5119","10P2V2","10P8V1",0.974138216966895
"5120","10P2V2A","10P8V1",0.978204940885744
"5121","10P2V2B","10P8V1",0.998544620981629
"5122","10P2V3","10P8V1",0.948385996780949
"5123","10P2V3A","10P8V1",0.995488434453503
"5124","10P3V1","10P8V1",0.853629692122302
"5125","10P3V1A","10P8V1",0.99886060694883
"5126","10P3V2","10P8V1",0.945465084483823
"5127","10P3V2A","10P8V1",0.989847282308807
"5128","10P2V3B","10P8V1",0.997748554590683
"5129","10P3V3A","10P8V1",0.998846720895513
"5130","10P4V1","10P8V1",0.776385899579158
"5131","10P4V1A","10P8V1",0.986488357039538
"5132","10P4V2","10P8V1",0.948874585121165
"5133","10P4V2A","10P8V1",0.991138671374415
"5134","10P4V3","10P8V1",0.830668498605231
"5135","10P4V3A","10P8V1",0.989184698570111
"5136","10P5V1","10P8V1",0.977573192084563
"5137","10P5V2","10P8V1",0.997097549736232
"5138","10P6V1","10P8V1",0.748004149384236
"5139","10P6V1A","10P8V1",0.985818004780957
"5140","10P6V2","10P8V1",0.608120677442405
"5141","10P6V2A","10P8V1",0.999894918246396
"5142","10P6V3","10P8V1",0.589464259688134
"5143","10P6V3A","10P8V1",0.985450936252739
"5144","10P7V1","10P8V1",0.873984692726068
"5145","10P7V1A","10P8V1",0.999042741588092
"5146","10P7V2","10P8V1",0.996932840760818
"5147","10P7V3","10P8V1",0.914285202482698
"5148","10P7V3A","10P8V1",0.995537185891422
"5149","10P8V1","10P8V1",0
"5150","10P8V1A","10P8V1",0.997550567808457
"5151","10P8V2","10P8V1",0.609966468898129
"5152","10P8V2A","10P8V1",0.988148240883561
"5153","10P9V1","10P8V1",0.965947595366049
"5154","10P9V1A","10P8V1",0.805042167952021
"5155","10P9V1B","10P8V1",0.997002269710077
"5156","10P9V2","10P8V1",0.810378068095736
"5157","10P9V2A","10P8V1",1
"5158","10P9V3","10P8V1",0.54034095075354
"5159","10P9V3A","10P8V1",0.999534883499765
"5160","10P10V1","10P8V1A",0.997676665912782
"5161","10P10V2","10P8V1A",0.997676665912782
"5162","10P10V2A","10P8V1A",0.935850549076588
"5163","10P11V1","10P8V1A",0.995940865019356
"5164","10P11V1A","10P8V1A",0.735688083573303
"5165","10P11V2","10P8V1A",0.993003925804536
"5166","10P12V1","10P8V1A",0.997676665912783
"5167","10P12V1A","10P8V1A",0.825685870494477
"5168","10P13V1","10P8V1A",0.942524165634314
"5169","10P13V2","10P8V1A",0.907947529116322
"5170","10P14V1","10P8V1A",0.996744482272605
"5171","10P14V1A","10P8V1A",0.883148730576394
"5172","10P14V2","10P8V1A",0.996026010602624
"5173","10P14V2A","10P8V1A",0.934938151418432
"5174","10P14V3","10P8V1A",0.995305355125143
"5175","10P14V3A","10P8V1A",0.93053253933059
"5176","10P15V1","10P8V1A",0.997676665912782
"5177","10P15V1A","10P8V1A",0.907546991725345
"5178","10P15V2","10P8V1A",0.997676665912782
"5179","10P15V2A","10P8V1A",0.882076956175778
"5180","10P15V3","10P8V1A",0.997676665912782
"5181","10P15V3A","10P8V1A",0.926340927045162
"5182","10P16V1","10P8V1A",0.852399767728002
"5183","10P16V2","10P8V1A",0.71246657699638
"5184","10P17V1","10P8V1A",0.896495713958832
"5185","10P17V3A","10P8V1A",0.758805411014458
"5186","10P17V3","10P8V1A",0.997676665912783
"5187","10P18V1","10P8V1A",0.997385581415111
"5188","10P18V1A","10P8V1A",0.820039196816377
"5189","10P18V2","10P8V1A",0.99707461895312
"5190","10P18V3","10P8V1A",0.997676665912782
"5191","10P18V3A","10P8V1A",0.795299522514523
"5192","10P1V1","10P8V1A",0.865800638230072
"5193","10P1V2","10P8V1A",0.913770721104794
"5194","10P2V1","10P8V1A",0.997910101177641
"5195","10P2V1A","10P8V1A",0.998761149653122
"5196","10P2V2","10P8V1A",0.992451757348682
"5197","10P2V2A","10P8V1A",0.997534381970948
"5198","10P2V2B","10P8V1A",0.82854966234371
"5199","10P2V3","10P8V1A",0.989212182070675
"5200","10P2V3A","10P8V1A",0.999396901980701
"5201","10P3V1","10P8V1A",0.997676665912782
"5202","10P3V1A","10P8V1A",0.758067083012044
"5203","10P3V2","10P8V1A",0.997676665912782
"5204","10P3V2A","10P8V1A",0.799466495522756
"5205","10P2V3B","10P8V1A",0.82628650469642
"5206","10P3V3A","10P8V1A",0.660658830964983
"5207","10P4V1","10P8V1A",0.997555354536808
"5208","10P4V1A","10P8V1A",0.888912819773841
"5209","10P4V2","10P8V1A",0.997460888250086
"5210","10P4V2A","10P8V1A",0.899130475074908
"5211","10P4V3","10P8V1A",0.997579114454388
"5212","10P4V3A","10P8V1A",0.854948051830477
"5213","10P5V1","10P8V1A",0.997676665912782
"5214","10P5V2","10P8V1A",0.811521638729073
"5215","10P6V1","10P8V1A",0.997587819143843
"5216","10P6V1A","10P8V1A",0.804337182170869
"5217","10P6V2","10P8V1A",0.99786725263362
"5218","10P6V2A","10P8V1A",0.701197573380847
"5219","10P6V3","10P8V1A",0.997434461855864
"5220","10P6V3A","10P8V1A",0.912675896913611
"5221","10P7V1","10P8V1A",0.997391757955138
"5222","10P7V1A","10P8V1A",0.906807464066047
"5223","10P7V2","10P8V1A",0.93135708962412
"5224","10P7V3","10P8V1A",0.999339123867069
"5225","10P7V3A","10P8V1A",0.870922207078008
"5226","10P8V1","10P8V1A",0.997550567808457
"5227","10P8V1A","10P8V1A",0
"5228","10P8V2","10P8V1A",0.996988844929657
"5229","10P8V2A","10P8V1A",0.613088297247595
"5230","10P9V1","10P8V1A",0.997676665912782
"5231","10P9V1A","10P8V1A",0.997676665912782
"5232","10P9V1B","10P8V1A",0.950204392650685
"5233","10P9V2","10P8V1A",1
"5234","10P9V2A","10P8V1A",0.930402779776713
"5235","10P9V3","10P8V1A",0.996911524253618
"5236","10P9V3A","10P8V1A",0.931776507719368
"5237","10P10V1","10P8V2",0.912469199330906
"5238","10P10V2","10P8V2",0.78979504307599
"5239","10P10V2A","10P8V2",0.925236541068888
"5240","10P11V1","10P8V2",0.845610896231473
"5241","10P11V1A","10P8V2",0.959827101704066
"5242","10P11V2","10P8V2",0.833204623974733
"5243","10P12V1","10P8V2",0.648193564431164
"5244","10P12V1A","10P8V2",0.97989261920399
"5245","10P13V1","10P8V2",0.980075710781633
"5246","10P13V2","10P8V2",0.986949023681812
"5247","10P14V1","10P8V2",0.630537073791431
"5248","10P14V1A","10P8V2",0.992139050629125
"5249","10P14V2","10P8V2",0.621160824618467
"5250","10P14V2A","10P8V2",0.941700374863984
"5251","10P14V3","10P8V2",0.556344533751907
"5252","10P14V3A","10P8V2",0.952409735115314
"5253","10P15V1","10P8V2",0.750984216210295
"5254","10P15V1A","10P8V2",0.986326915905208
"5255","10P15V2","10P8V2",0.636530532746528
"5256","10P15V2A","10P8V2",0.954861792967233
"5257","10P15V3","10P8V2",0.61601172437327
"5258","10P15V3A","10P8V2",0.979996966221584
"5259","10P16V1","10P8V2",0.950454250015997
"5260","10P16V2","10P8V2",0.936508947428931
"5261","10P17V1","10P8V2",0.98909349293615
"5262","10P17V3A","10P8V2",0.989775836967215
"5263","10P17V3","10P8V2",0.868152635600148
"5264","10P18V1","10P8V2",0.868376447154602
"5265","10P18V1A","10P8V2",0.970871076230506
"5266","10P18V2","10P8V2",0.758281596533128
"5267","10P18V3","10P8V2",0.855312033978364
"5268","10P18V3A","10P8V2",0.932456873832271
"5269","10P1V1","10P8V2",0.992757311028014
"5270","10P1V2","10P8V2",0.999096493314428
"5271","10P2V1","10P8V2",0.927071392646474
"5272","10P2V1A","10P8V2",0.95142016059427
"5273","10P2V2","10P8V2",0.927243914922611
"5274","10P2V2A","10P8V2",0.93999126603124
"5275","10P2V2B","10P8V2",0.992619027028837
"5276","10P2V3","10P8V2",0.899519591817273
"5277","10P2V3A","10P8V2",0.957956497017044
"5278","10P3V1","10P8V2",0.719047409918056
"5279","10P3V1A","10P8V2",0.989405936681564
"5280","10P3V2","10P8V2",0.892827428140461
"5281","10P3V2A","10P8V2",0.988076771309806
"5282","10P2V3B","10P8V2",0.990147645553412
"5283","10P3V3A","10P8V2",0.995286819317723
"5284","10P4V1","10P8V2",0.670978423029545
"5285","10P4V1A","10P8V2",0.932053390969137
"5286","10P4V2","10P8V2",0.803802640409359
"5287","10P4V2A","10P8V2",0.946469340701295
"5288","10P4V3","10P8V2",0.675594816975786
"5289","10P4V3A","10P8V2",0.949704937524371
"5290","10P5V1","10P8V2",0.972311872527751
"5291","10P5V2","10P8V2",0.987427494245981
"5292","10P6V1","10P8V2",0.545110583481871
"5293","10P6V1A","10P8V2",0.916813500066293
"5294","10P6V2","10P8V2",0.678064899124449
"5295","10P6V2A","10P8V2",0.999174614820249
"5296","10P6V3","10P8V2",0.695473803356694
"5297","10P6V3A","10P8V2",0.940914042867538
"5298","10P7V1","10P8V2",0.989068889458848
"5299","10P7V1A","10P8V2",0.998669879165264
"5300","10P7V2","10P8V2",0.955196891348009
"5301","10P7V3","10P8V2",0.879271659226471
"5302","10P7V3A","10P8V2",0.995564217126414
"5303","10P8V1","10P8V2",0.609966468898129
"5304","10P8V1A","10P8V2",0.996988844929657
"5305","10P8V2","10P8V2",0
"5306","10P8V2A","10P8V2",0.912191702969554
"5307","10P9V1","10P8V2",0.928915564402349
"5308","10P9V1A","10P8V2",0.79478522699408
"5309","10P9V1B","10P8V2",0.997158418514882
"5310","10P9V2","10P8V2",0.771607887195068
"5311","10P9V2A","10P8V2",0.999908290535583
"5312","10P9V3","10P8V2",0.59852498325093
"5313","10P9V3A","10P8V2",0.998834547888984
