"","10P10V1","10P10V2","10P10V2A","10P11V1","10P11V1A","10P11V2","10P12V1","10P12V1A","10P13V1","10P13V2","10P14V1","10P14V1A","10P14V2","10P14V2A","10P14V3","10P14V3A","10P15V1","10P15V1A","10P15V2","10P15V2A","10P15V3","10P15V3A","10P16V1","10P16V2","10P17V1","10P17V3A","10P17V3","10P18V1","10P18V1A","10P18V2","10P18V3","10P18V3A","10P1V1","10P1V2","10P2V1","10P2V1A","10P2V2","10P2V2A","10P2V2B","10P2V3","10P2V3A","10P3V1","10P3V1A","10P3V2","10P3V2A","10P2V3B","10P3V3A","10P4V1","10P4V1A","10P4V2","10P4V2A","10P4V3","10P4V3A","10P5V1","10P5V2","10P6V1","10P6V1A","10P6V2","10P6V2A","10P6V3","10P6V3A","10P7V1","10P7V1A","10P7V2","10P7V3","10P7V3A","10P8V1","10P8V1A","10P8V2","10P8V2A","10P9V1","10P9V1A","10P9V1B","10P9V2","10P9V2A","10P9V3","10P9V3A"
"10P8V1",0.934994590093152,0.925077928102206,0.986063361651986,0.861335389386037,0.990269429616241,0.852509957961265,0.688064284829626,0.988831201977461,0.98913280036492,0.989618198927018,0.786762864967346,0.996743913343775,0.823429486811632,0.988103693255255,0.780419156582096,0.987110700233414,0.818800897583999,0.988515340474642,0.769829540734569,0.985928042917289,0.711226525037475,0.988276588459004,0.992218321768314,0.987532078178817,0.990647723929217,0.997844995002751,0.925363663342083,0.897695190790571,0.989569696288588,0.796680592034016,0.899842518108605,0.984950011205988,0.994386473702538,0.999394428744449,0.96555553347059,0.989334083978782,0.974138216966895,0.978204940885744,0.998544620981629,0.948385996780949,0.995488434453503,0.853629692122302,0.99886060694883,0.945465084483823,0.989847282308807,0.997748554590683,0.998846720895513,0.776385899579158,0.986488357039538,0.948874585121165,0.991138671374415,0.830668498605231,0.989184698570111,0.977573192084563,0.997097549736232,0.748004149384236,0.985818004780957,0.608120677442405,0.999894918246396,0.589464259688134,0.985450936252739,0.873984692726068,0.999042741588092,0.996932840760818,0.914285202482698,0.995537185891422,0,0.997550567808457,0.609966468898129,0.988148240883561,0.965947595366049,0.805042167952021,0.997002269710077,0.810378068095736,1,0.54034095075354,0.999534883499765
"10P8V1A",0.997676665912782,0.997676665912782,0.935850549076588,0.995940865019356,0.735688083573303,0.993003925804536,0.997676665912783,0.825685870494477,0.942524165634314,0.907947529116322,0.996744482272605,0.883148730576394,0.996026010602624,0.934938151418432,0.995305355125143,0.93053253933059,0.997676665912782,0.907546991725345,0.997676665912782,0.882076956175778,0.997676665912782,0.926340927045162,0.852399767728002,0.71246657699638,0.896495713958832,0.758805411014458,0.997676665912783,0.997385581415111,0.820039196816377,0.99707461895312,0.997676665912782,0.795299522514523,0.865800638230072,0.913770721104794,0.997910101177641,0.998761149653122,0.992451757348682,0.997534381970948,0.82854966234371,0.989212182070675,0.999396901980701,0.997676665912782,0.758067083012044,0.997676665912782,0.799466495522756,0.82628650469642,0.660658830964983,0.997555354536808,0.888912819773841,0.997460888250086,0.899130475074908,0.997579114454388,0.854948051830477,0.997676665912782,0.811521638729073,0.997587819143843,0.804337182170869,0.99786725263362,0.701197573380847,0.997434461855864,0.912675896913611,0.997391757955138,0.906807464066047,0.93135708962412,0.999339123867069,0.870922207078008,0.997550567808457,0,0.996988844929657,0.613088297247595,0.997676665912782,0.997676665912782,0.950204392650685,1,0.930402779776713,0.996911524253618,0.931776507719368
"10P8V2",0.912469199330906,0.78979504307599,0.925236541068888,0.845610896231473,0.959827101704066,0.833204623974733,0.648193564431164,0.97989261920399,0.980075710781633,0.986949023681812,0.630537073791431,0.992139050629125,0.621160824618467,0.941700374863984,0.556344533751907,0.952409735115314,0.750984216210295,0.986326915905208,0.636530532746528,0.954861792967233,0.61601172437327,0.979996966221584,0.950454250015997,0.936508947428931,0.98909349293615,0.989775836967215,0.868152635600148,0.868376447154602,0.970871076230506,0.758281596533128,0.855312033978364,0.932456873832271,0.992757311028014,0.999096493314428,0.927071392646474,0.95142016059427,0.927243914922611,0.93999126603124,0.992619027028837,0.899519591817273,0.957956497017044,0.719047409918056,0.989405936681564,0.892827428140461,0.988076771309806,0.990147645553412,0.995286819317723,0.670978423029545,0.932053390969137,0.803802640409359,0.946469340701295,0.675594816975786,0.949704937524371,0.972311872527751,0.987427494245981,0.545110583481871,0.916813500066293,0.678064899124449,0.999174614820249,0.695473803356694,0.940914042867538,0.989068889458848,0.998669879165264,0.955196891348009,0.879271659226471,0.995564217126414,0.609966468898129,0.996988844929657,0,0.912191702969554,0.928915564402349,0.79478522699408,0.997158418514882,0.771607887195068,0.999908290535583,0.59852498325093,0.998834547888984
"10P8V2A",0.964975809204314,0.943395576399549,0.807597608020439,0.970279531959941,0.583609825560698,0.981632963126489,0.982030896286188,0.653268180131579,0.890392904505078,0.84926354007267,0.933774004980108,0.677693509860137,0.942444804912933,0.700373314269815,0.910318181243783,0.767771448914204,0.967637002537568,0.778251111877338,0.924876914771432,0.770363829036282,0.924783739369359,0.847519647157359,0.629993424446852,0.511187580694269,0.743786132805932,0.603147671314877,0.961268898967771,0.959446628281351,0.716691879874424,0.939606266860905,0.952503411676841,0.644843430032362,0.702429708840876,0.841712725868784,0.989582661296712,0.99061549178316,0.980196328601155,0.989284107877844,0.751762016572166,0.975833498072141,0.988834996920043,0.93885146011646,0.718305085959944,0.976717744425852,0.701534123138322,0.668566484939389,0.710816051433619,0.93940979651118,0.695202722551261,0.935852826759589,0.693877449291638,0.909902051251223,0.672902207841425,0.988026576575256,0.704248952655207,0.917898876569314,0.673452502757169,0.963124455910371,0.602361898969178,0.954325555147068,0.789067771953759,0.993700092291642,0.927424799482506,0.718482928794975,0.977597947110729,0.847497562245807,0.988148240883561,0.613088297247595,0.912191702969554,0,0.98719357787748,0.989485748118189,0.827197141185027,0.983535065859736,0.93197072315413,0.987923081211044,0.82954658539888
"10P9V1",0.520532920940442,0.501468778019201,0.987880295122098,0.505437934879937,0.990916136320579,0.502366531756351,0.956840874557387,0.994706431549837,0.99538020200686,0.995999354309295,0.950545495562291,0.993468837863168,0.951000378453705,0.990259271898066,0.900592361669931,0.991407709102609,0.512898026457468,0.993894034645614,0.787447624407065,0.987451721723674,0.792727203511041,0.994159952511927,0.989329542056602,0.994202374352888,0.996606545184083,0.995015777229449,0.514529855767578,0.514908403720636,0.995614759754705,0.579619618939426,0.513634090149407,0.983925402214783,0.990107170792314,0.999646750100929,0.0346219040103736,0.292647872383948,0.331965247460159,0.248375523758619,0.993788809037138,0.216943497289374,0.44248145200024,0.50479510453386,0.994501216937972,0.509494004761039,0.991195187625486,0.994659296194328,0.995954454070048,0.959789884715508,0.987198568533643,0.958425911499734,0.986732929071067,0.957858781222044,0.992512351061984,0.53569299832445,0.993192886167533,0.955250042804384,0.985635924135367,0.959881681395275,1,0.88063374664073,0.986493349419431,0.99406386546679,0.999617096635237,0.988846298169072,0.945351621353191,0.995486472094734,0.965947595366049,0.997676665912782,0.928915564402349,0.98719357787748,0,0.966192004540352,0.997387692175924,0.998837857939755,1,0.975106282265365,0.999384804675485
"10P9V1A",0.984912445924102,0.934490059402381,0.991592247767433,0.927314381588435,0.993848027704982,0.922720222703262,0.916073791938007,0.995566486468896,0.995824138089626,0.99647766745749,0.542501055968523,0.996661199625117,0.563532723963957,0.990893501163515,0.874977971822829,0.994046131762226,0.71596922191601,0.994549284171059,0.717501242700702,0.989373776379163,0.788462760712944,0.994787337951204,0.992763926884354,0.993123256716692,0.996980845644144,0.996542617046819,0.953731309095058,0.96112590671466,0.996115007962431,0.921366338311041,0.961925144650116,0.993059001963078,0.995794429998617,0.999646750100929,0.96626725025005,0.989816601501679,0.972782734876147,0.976112195562447,0.999343242309022,0.949044834662615,0.994180586908211,0.922826993788687,0.999617195574781,0.955633719710705,0.994695926767374,0.993968193274279,0.999161966156326,0.377205697331263,0.987293363535998,0.35623567023945,0.989140312564488,0.444714661798843,0.996263232461613,0.907363984606981,0.99632776549353,0.899680403164568,0.988285152544956,0.909924585432257,1,0.907229716891507,0.988056131315909,0.392826156800273,0.997511128129039,0.993256602627297,0.344311810188898,0.996754317011943,0.805042167952021,0.997676665912782,0.79478522699408,0.989485748118189,0.966192004540352,0,0.997387692175924,0.286300340680275,1,0.612197698577963,0.999829112409857
"10P9V1B",0.997699567842733,0.997002269710077,0.914586360962189,0.997030321403748,0.888181553373739,0.996748972305012,0.99576756323348,0.822589751536466,0.948884574490008,0.934698360259418,0.997002269710077,0.88543150765244,0.997002269710077,0.898659121132505,0.997002269710077,0.896317536938189,0.997002269710077,0.898355836131388,0.997002269710077,0.956606188510179,0.997002269710077,0.94276442394296,0.844025314780867,0.930794610666457,0.742781232486274,0.905536783682682,0.997002269710077,0.996877519211075,0.758281325836256,0.997002269710077,0.997002269710077,0.820859692326473,0.813280735831185,0.923820254646461,0.997055962204121,0.997387692175924,0.998758083165603,0.997103124292255,0.849498414190167,0.99684011355445,0.998753025053069,0.997387692175924,0.880388131916586,0.997002269710077,0.84349060810541,0.886576034374399,0.866917308712491,0.997387692175924,0.78197214112988,0.994625738093411,0.817488915524408,0.996855942522485,0.660420823752103,0.99823541231757,0.900524440285243,0.997002269710077,0.9146513942681,0.997302042739069,0.866994894407945,0.997002269710077,0.90804169319786,0.999614577534153,0.978950391342353,0.837597092067776,0.997207631862936,0.86883569074864,0.997002269710077,0.950204392650685,0.997158418514882,0.827197141185027,0.997387692175924,0.997387692175924,0,1,0.597900489089314,0.99914350563145,0.873479825133761
"10P9V2",0.994736842105263,0.986507793300996,0.997448265131477,0.99531934146417,0.996698113207547,0.992474464752465,0.993197511600089,1,1,0.999934943834844,0.61810688881138,0.999707122774133,0.634941071605427,0.994983600231526,0.933737796019548,1,0.785180572851805,0.997873978226605,0.795088662287514,0.988010977899755,0.858447507459018,0.999283924095954,0.996415770609319,0.997974013344499,1,0.998319327731092,0.998945327118702,0.998211909514305,1,0.994807344972908,0.997302071623575,1,1,1,1,1,0.981322937798342,0.998434876639822,1,0.979140319037964,0.997047993905536,0.999339788732394,1,0.998772547763902,1,0.994992105389069,1,0.573457410946928,0.980990911106185,0.582748318287933,0.989315910837817,0.583005844615855,1,0.922710048347053,0.9948686528299,0.981651068348635,0.994205750519296,0.987292381683147,1,0.978780606686693,0.993305410601483,0.593494045890212,0.998468386540947,0.989372965766048,0.588112625950635,0.999797144813246,0.810378068095736,1,0.771607887195068,0.983535065859736,0.998837857939755,0.286300340680275,1,0,1,0.475087426607741,1
"10P9V2A",1,1,0.992220320522795,1,0.961428421401812,0.9996974484822,0.998765293523403,0.854309240258799,0.949531632160118,0.935624154542418,1,0.921609892442849,1,0.934267545490327,1,0.9328811476481,1,0.963439957239834,1,0.985362800327411,1,0.96237409618625,0.851103775080754,0.981806075150108,0.888113895821698,0.945734130682248,1,1,0.919996234922794,1,1,0.812885371380536,0.948788311816129,0.9713417460206,1,1,1,1,0.928953763986003,1,1,1,0.882670443670329,1,0.903894576787192,0.944669722672684,0.834528138926435,1,0.803035656209632,0.997238045917487,0.839070087581971,0.999853672812409,0.771779630044221,1,0.957356777352114,1,0.934678036514704,1,0.938479323206112,1,0.975384509750069,1,0.980064372199163,0.954710184247308,0.999905589123867,0.924435284692217,1,0.930402779776713,0.999908290535583,0.93197072315413,1,1,0.597900489089314,1,0,1,0.947757605643704
"10P9V3",0.988476143637011,0.946436569778695,0.994056997645254,0.910431094667306,0.994528301886793,0.907250911154568,0.798038602864193,0.999180343138168,1,0.999934943834844,0.772048252259404,0.999707122774133,0.805633858806302,0.994115377194675,0.76081851821656,0.999650824442289,0.843888969863126,0.994235669262966,0.848866411316511,0.990524118724488,0.758393177799096,0.998861786372105,0.995898456167296,0.997433750236365,1,0.998319327731092,0.960111633884563,0.96726207851964,0.996825282042368,0.912591904402541,0.966466945358252,0.994430304021959,0.996916727236941,0.99974767864352,0.974950152363658,0.993255186456393,0.974138165293305,0.985411900499992,0.999455244900324,0.952348371345853,0.994219305475406,0.931613199491566,0.999697208260159,0.967783450121617,0.999067980637066,0.994274413486228,0.996911524253618,0.759433146387419,0.985580870746885,0.933504022572322,0.988120078965107,0.857943623291323,0.996335180930334,0.956590038476984,0.9937019318113,0.820364737230161,0.994151087788346,0.78242724880028,1,0.786715632573747,0.992733133381566,0.963380606825848,0.995379910794565,0.987948390058065,0.919318585256366,0.994832258589395,0.54034095075354,0.996911524253618,0.59852498325093,0.987923081211044,0.975106282265365,0.612197698577963,0.99914350563145,0.475087426607741,1,0,0.9997607573738
"10P9V3A",0.999829112409857,0.999761066683128,0.68027525031921,0.999384804675485,0.836075040932415,0.999384804675485,0.999829112409857,0.825715954300286,0.779501834247275,0.770600791005947,0.999384804675485,0.740836235059067,0.999498981347825,0.777292622535123,0.999384804675485,0.851164858324575,0.999384804675485,0.816455821347301,0.999724800866046,0.89776089962297,0.999829112409857,0.918041100319312,0.808723366801576,0.794300795881012,0.712550652742273,0.77591646932535,0.999384804675485,0.999371693913516,0.867406607389729,0.999829112409857,0.999829112409857,0.893707962217717,0.784396716464683,0.259037500933259,0.999384804675485,0.999384804675485,0.999384804675485,0.999384804675485,0.871013967806999,0.998813346417913,0.999384804675484,0.999384804675484,0.874280833121374,0.999384804675485,0.815076443527151,0.826163072273604,0.894901650129677,0.999829112409857,0.86483865775651,0.999699645812239,0.903640678013655,0.999829112409857,0.90486454814421,0.999633110841844,0.825750671281189,0.999384804675485,0.847764638993772,0.998974033892978,0.828355464402858,0.999384804675485,0.815910183068998,0.9997607573738,0.973695269077875,0.852485987033325,0.999316449639427,0.92143274547491,0.999534883499765,0.931776507719368,0.998834547888984,0.82954658539888,0.999384804675485,0.999829112409857,0.873479825133761,1,0.947757605643704,0.9997607573738,0
